"dataset","seed","node_size","pct_no_match","rf_error","prox_error","error_difference","proximity_type"
"liver","303",5,0.00863557858376507,0.298791018998273,0.29706390328152,0.00172711571675299,"rfgap"
"liver","303",10,0.0189982728842832,0.312607944732297,0.317789291882556,-0.00518134715025903,"rfgap"
"liver","303",20,0.0189982728842832,0.305699481865285,0.307426597582038,-0.00172711571675299,"rfgap"
"liver","303",50,0.0293609671848014,0.309153713298791,0.310880829015544,-0.00172711571675299,"rfgap"
"liver","117",1,0,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","117",5,0.0189982728842832,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","117",10,0.0241796200345423,0.303972366148532,0.300518134715026,0.00345423143350609,"rfgap"
"liver","117",20,0.0189982728842832,0.305699481865285,0.317789291882556,-0.0120898100172712,"rfgap"
"liver","117",50,0.0189982728842832,0.305699481865285,0.303972366148532,0.00172711571675299,"rfgap"
"liver","1012",1,0.00172711571675299,0.291882556131261,0.293609671848014,-0.00172711571675299,"rfgap"
"liver","1012",5,0.0103626943005182,0.288428324697755,0.284974093264249,0.00345423143350604,"rfgap"
"liver","1012",10,0.0189982728842832,0.303972366148532,0.305699481865285,-0.00172711571675299,"rfgap"
"liver","1012",20,0.0345423143350605,0.31433506044905,0.300518134715026,0.0138169257340242,"rfgap"
"liver","1012",50,0.0224525043177893,0.319516407599309,0.310880829015544,0.00863557858376512,"rfgap"
"liver","420",1,0.00172711571675299,0.29706390328152,0.295336787564767,0.00172711571675299,"rfgap"
"liver","420",5,0.0224525043177893,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","420",10,0.0138169257340242,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","420",20,0.0172711571675302,0.29706390328152,0.300518134715026,-0.00345423143350598,"rfgap"
"liver","420",50,0.0310880829015544,0.303972366148532,0.293609671848014,0.0103626943005182,"rfgap"
"liver","327",1,0.00345423143350609,0.298791018998273,0.302245250431779,-0.00345423143350609,"rfgap"
"liver","327",5,0.0189982728842832,0.298791018998273,0.293609671848014,0.00518134715025909,"rfgap"
"liver","327",10,0.0224525043177893,0.307426597582038,0.302245250431779,0.00518134715025903,"rfgap"
"liver","327",20,0.0103626943005182,0.303972366148532,0.310880829015544,-0.00690846286701208,"rfgap"
"liver","327",50,0.0293609671848014,0.300518134715026,0.305699481865285,-0.00518134715025903,"rfgap"
"liver","303",1,0,0.305699481865285,0.305699481865285,0,"rfgap"
"liver","303",5,0.00863557858376507,0.298791018998273,0.29706390328152,0.00172711571675299,"rfgap"
"liver","303",10,0.0189982728842832,0.312607944732297,0.317789291882556,-0.00518134715025903,"rfgap"
"liver","303",20,0.0189982728842832,0.305699481865285,0.307426597582038,-0.00172711571675299,"rfgap"
"liver","303",50,0.0293609671848014,0.309153713298791,0.310880829015544,-0.00172711571675299,"rfgap"
"liver","117",1,0,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","117",5,0.0189982728842832,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","117",10,0.0241796200345423,0.303972366148532,0.300518134715026,0.00345423143350609,"rfgap"
"liver","117",20,0.0189982728842832,0.305699481865285,0.317789291882556,-0.0120898100172712,"rfgap"
"liver","117",50,0.0189982728842832,0.305699481865285,0.303972366148532,0.00172711571675299,"rfgap"
"liver","1012",1,0.00172711571675299,0.291882556131261,0.293609671848014,-0.00172711571675299,"rfgap"
"liver","1012",5,0.0103626943005182,0.288428324697755,0.284974093264249,0.00345423143350604,"rfgap"
"liver","1012",10,0.0189982728842832,0.303972366148532,0.305699481865285,-0.00172711571675299,"rfgap"
"liver","1012",20,0.0345423143350605,0.31433506044905,0.300518134715026,0.0138169257340242,"rfgap"
"liver","1012",50,0.0224525043177893,0.319516407599309,0.310880829015544,0.00863557858376512,"rfgap"
"liver","420",1,0.231433506044905,0.29706390328152,0.0794473229706391,0.217616580310881,"original"
"liver","420",5,0.214162348877375,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","420",10,0.200345423143351,0.302245250431779,0.101899827288428,0.200345423143351,"original"
"liver","420",20,0.162348877374784,0.29706390328152,0.138169257340242,0.158894645941278,"original"
"liver","420",50,0.10880829015544,0.303972366148532,0.20552677029361,0.0984455958549223,"original"
"liver","327",1,0.236614853195164,0.298791018998273,0.075993091537133,0.22279792746114,"original"
"liver","327",5,0.219343696027634,0.298791018998273,0.082901554404145,0.215889464594128,"original"
"liver","327",10,0.203799654576857,0.307426597582038,0.103626943005181,0.203799654576857,"original"
"liver","327",20,0.16580310880829,0.303972366148532,0.141623488773748,0.162348877374784,"original"
"liver","327",50,0.10880829015544,0.300518134715026,0.20552677029361,0.0949913644214163,"original"
"liver","303",1,0.238341968911917,0.305699481865285,0.081174438687392,0.224525043177893,"original"
"liver","303",5,0.221070811744387,0.298791018998273,0.0880829015544041,0.210708117443869,"original"
"liver","303",10,0.214162348877375,0.312607944732297,0.0984455958549223,0.214162348877375,"original"
"liver","303",20,0.170984455958549,0.305699481865285,0.134715025906736,0.170984455958549,"original"
"liver","303",50,0.115716753022453,0.309153713298791,0.200345423143351,0.10880829015544,"original"
"liver","117",1,0.233160621761658,0.302245250431779,0.0863557858376511,0.215889464594128,"original"
"liver","117",5,0.207253886010363,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","117",10,0.195164075993091,0.303972366148532,0.10880829015544,0.195164075993091,"original"
"liver","117",20,0.167530224525043,0.305699481865285,0.138169257340242,0.167530224525043,"original"
"liver","117",50,0.105354058721934,0.305699481865285,0.207253886010363,0.0984455958549223,"original"
"liver","1012",1,0.227979274611399,0.291882556131261,0.0777202072538861,0.214162348877375,"original"
"liver","1012",5,0.217616580310881,0.288428324697755,0.0846286701208981,0.203799654576857,"original"
"liver","1012",10,0.202072538860104,0.303972366148532,0.101899827288428,0.202072538860104,"original"
"liver","1012",20,0.176165803108808,0.31433506044905,0.138169257340242,0.176165803108808,"original"
"liver","1012",50,0.115716753022453,0.319516407599309,0.210708117443869,0.10880829015544,"original"
"liver","420",1,0.00172711571675299,0.29706390328152,0.295336787564767,0.00172711571675299,"rfgap"
"liver","420",5,0.0224525043177893,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","420",10,0.0138169257340242,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","420",20,0.0172711571675302,0.29706390328152,0.300518134715026,-0.00345423143350598,"rfgap"
"liver","420",50,0.0310880829015544,0.303972366148532,0.293609671848014,0.0103626943005182,"rfgap"
"liver","327",1,0.00345423143350609,0.298791018998273,0.302245250431779,-0.00345423143350609,"rfgap"
"liver","327",5,0.0189982728842832,0.298791018998273,0.293609671848014,0.00518134715025909,"rfgap"
"liver","327",10,0.0224525043177893,0.307426597582038,0.302245250431779,0.00518134715025903,"rfgap"
"liver","327",20,0.0103626943005182,0.303972366148532,0.310880829015544,-0.00690846286701208,"rfgap"
"liver","327",50,0.0293609671848014,0.300518134715026,0.305699481865285,-0.00518134715025903,"rfgap"
"liver","303",1,0,0.305699481865285,0.305699481865285,0,"rfgap"
"liver","303",5,0.00863557858376507,0.298791018998273,0.29706390328152,0.00172711571675299,"rfgap"
"liver","303",10,0.0189982728842832,0.312607944732297,0.317789291882556,-0.00518134715025903,"rfgap"
"liver","303",20,0.0189982728842832,0.305699481865285,0.307426597582038,-0.00172711571675299,"rfgap"
"liver","303",50,0.0293609671848014,0.309153713298791,0.310880829015544,-0.00172711571675299,"rfgap"
"liver","117",1,0,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","117",5,0.0189982728842832,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","117",10,0.0241796200345423,0.303972366148532,0.300518134715026,0.00345423143350609,"rfgap"
"liver","117",20,0.0189982728842832,0.305699481865285,0.317789291882556,-0.0120898100172712,"rfgap"
"liver","117",50,0.0189982728842832,0.305699481865285,0.303972366148532,0.00172711571675299,"rfgap"
"liver","1012",1,0.00172711571675299,0.291882556131261,0.293609671848014,-0.00172711571675299,"rfgap"
"liver","1012",5,0.0103626943005182,0.288428324697755,0.284974093264249,0.00345423143350604,"rfgap"
"liver","1012",10,0.0189982728842832,0.303972366148532,0.305699481865285,-0.00172711571675299,"rfgap"
"liver","1012",20,0.0345423143350605,0.31433506044905,0.300518134715026,0.0138169257340242,"rfgap"
"liver","1012",50,0.0224525043177893,0.319516407599309,0.310880829015544,0.00863557858376512,"rfgap"
"liver","420",1,0.231433506044905,0.29706390328152,0.0794473229706391,0.217616580310881,"original"
"liver","420",5,0.214162348877375,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","420",10,0.200345423143351,0.302245250431779,0.101899827288428,0.200345423143351,"original"
"liver","420",20,0.162348877374784,0.29706390328152,0.138169257340242,0.158894645941278,"original"
"liver","420",50,0.10880829015544,0.303972366148532,0.20552677029361,0.0984455958549223,"original"
"liver","327",1,0.236614853195164,0.298791018998273,0.075993091537133,0.22279792746114,"original"
"liver","327",5,0.219343696027634,0.298791018998273,0.082901554404145,0.215889464594128,"original"
"liver","327",10,0.203799654576857,0.307426597582038,0.103626943005181,0.203799654576857,"original"
"liver","327",20,0.16580310880829,0.303972366148532,0.141623488773748,0.162348877374784,"original"
"liver","327",50,0.10880829015544,0.300518134715026,0.20552677029361,0.0949913644214163,"original"
"liver","303",1,0.238341968911917,0.305699481865285,0.081174438687392,0.224525043177893,"original"
"liver","303",5,0.221070811744387,0.298791018998273,0.0880829015544041,0.210708117443869,"original"
"liver","303",10,0.214162348877375,0.312607944732297,0.0984455958549223,0.214162348877375,"original"
"liver","303",20,0.170984455958549,0.305699481865285,0.134715025906736,0.170984455958549,"original"
"liver","303",50,0.115716753022453,0.309153713298791,0.200345423143351,0.10880829015544,"original"
"liver","117",1,0.233160621761658,0.302245250431779,0.0863557858376511,0.215889464594128,"original"
"liver","117",5,0.207253886010363,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","117",10,0.195164075993091,0.303972366148532,0.10880829015544,0.195164075993091,"original"
"liver","117",20,0.167530224525043,0.305699481865285,0.138169257340242,0.167530224525043,"original"
"liver","117",50,0.105354058721934,0.305699481865285,0.207253886010363,0.0984455958549223,"original"
"liver","1012",1,0.227979274611399,0.291882556131261,0.0777202072538861,0.214162348877375,"original"
"liver","1012",5,0.217616580310881,0.288428324697755,0.0846286701208981,0.203799654576857,"original"
"liver","1012",10,0.202072538860104,0.303972366148532,0.101899827288428,0.202072538860104,"original"
"liver","1012",20,0.176165803108808,0.31433506044905,0.138169257340242,0.176165803108808,"original"
"liver","1012",50,0.115716753022453,0.319516407599309,0.210708117443869,0.10880829015544,"original"
"liver","420",1,0.150259067357513,0.29706390328152,0.20552677029361,0.0915371329879102,"oob"
"liver","420",5,0.150259067357513,0.29706390328152,0.215889464594128,0.081174438687392,"oob"
"liver","420",10,0.138169257340242,0.302245250431779,0.22279792746114,0.079447322970639,"oob"
"liver","420",20,0.146804835924007,0.29706390328152,0.246977547495682,0.0500863557858376,"oob"
"liver","420",50,0.157167530224525,0.303972366148532,0.284974093264249,0.0189982728842832,"oob"
"liver","327",1,0.157167530224525,0.298791018998273,0.207253886010363,0.0915371329879102,"oob"
"liver","327",5,0.132987910189983,0.298791018998273,0.217616580310881,0.081174438687392,"oob"
"liver","327",10,0.139896373056995,0.307426597582038,0.226252158894646,0.0811744386873921,"oob"
"liver","327",20,0.141623488773748,0.303972366148532,0.248704663212435,0.0552677029360967,"oob"
"liver","327",50,0.167530224525043,0.300518134715026,0.284974093264249,0.0155440414507772,"oob"
"liver","303",1,0.151986183074266,0.305699481865285,0.215889464594128,0.0898100172711571,"oob"
"liver","303",5,0.157167530224525,0.298791018998273,0.207253886010363,0.0915371329879102,"oob"
"liver","303",10,0.150259067357513,0.312607944732297,0.221070811744387,0.0915371329879102,"oob"
"liver","303",20,0.132987910189983,0.305699481865285,0.255613126079447,0.0500863557858376,"oob"
"liver","303",50,0.141623488773748,0.309153713298791,0.281519861830743,0.0276338514680484,"oob"
"liver","117",1,0.16580310880829,0.302245250431779,0.215889464594128,0.0863557858376511,"oob"
"liver","117",5,0.145077720207254,0.29706390328152,0.210708117443869,0.0863557858376511,"oob"
"liver","117",10,0.136442141623489,0.303972366148532,0.22279792746114,0.081174438687392,"oob"
"liver","117",20,0.143350604490501,0.305699481865285,0.259067357512953,0.0466321243523315,"oob"
"liver","117",50,0.139896373056995,0.305699481865285,0.283246977547496,0.0224525043177892,"oob"
"liver","1012",1,0.158894645941278,0.291882556131261,0.215889464594128,0.075993091537133,"oob"
"liver","1012",5,0.158894645941278,0.288428324697755,0.212435233160622,0.075993091537133,"oob"
"liver","1012",10,0.146804835924007,0.303972366148532,0.236614853195164,0.0673575129533679,"oob"
"liver","1012",20,0.174438687392055,0.31433506044905,0.253886010362694,0.0604490500863558,"oob"
"liver","1012",50,0.126079447322971,0.319516407599309,0.283246977547496,0.0362694300518134,"oob"
"liver","420",1,0.00172711571675299,0.29706390328152,0.295336787564767,0.00172711571675299,"rfgap"
"liver","420",5,0.0224525043177893,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","420",10,0.0138169257340242,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","420",20,0.0172711571675302,0.29706390328152,0.300518134715026,-0.00345423143350598,"rfgap"
"liver","420",50,0.0310880829015544,0.303972366148532,0.293609671848014,0.0103626943005182,"rfgap"
"liver","327",1,0.00345423143350609,0.298791018998273,0.302245250431779,-0.00345423143350609,"rfgap"
"liver","327",5,0.0189982728842832,0.298791018998273,0.293609671848014,0.00518134715025909,"rfgap"
"liver","327",10,0.0224525043177893,0.307426597582038,0.302245250431779,0.00518134715025903,"rfgap"
"liver","327",20,0.0103626943005182,0.303972366148532,0.310880829015544,-0.00690846286701208,"rfgap"
"liver","327",50,0.0293609671848014,0.300518134715026,0.305699481865285,-0.00518134715025903,"rfgap"
"liver","303",1,0,0.305699481865285,0.305699481865285,0,"rfgap"
"liver","303",5,0.00863557858376507,0.298791018998273,0.29706390328152,0.00172711571675299,"rfgap"
"liver","303",10,0.0189982728842832,0.312607944732297,0.317789291882556,-0.00518134715025903,"rfgap"
"liver","303",20,0.0189982728842832,0.305699481865285,0.307426597582038,-0.00172711571675299,"rfgap"
"liver","303",50,0.0293609671848014,0.309153713298791,0.310880829015544,-0.00172711571675299,"rfgap"
"liver","117",1,0,0.302245250431779,0.302245250431779,-5.55111512312578e-17,"rfgap"
"liver","117",5,0.0189982728842832,0.29706390328152,0.298791018998273,-0.00172711571675299,"rfgap"
"liver","117",10,0.0241796200345423,0.303972366148532,0.300518134715026,0.00345423143350609,"rfgap"
"liver","117",20,0.0189982728842832,0.305699481865285,0.317789291882556,-0.0120898100172712,"rfgap"
"liver","117",50,0.0189982728842832,0.305699481865285,0.303972366148532,0.00172711571675299,"rfgap"
"liver","1012",1,0.00172711571675299,0.291882556131261,0.293609671848014,-0.00172711571675299,"rfgap"
"liver","1012",5,0.0103626943005182,0.288428324697755,0.284974093264249,0.00345423143350604,"rfgap"
"liver","1012",10,0.0189982728842832,0.303972366148532,0.305699481865285,-0.00172711571675299,"rfgap"
"liver","1012",20,0.0345423143350605,0.31433506044905,0.300518134715026,0.0138169257340242,"rfgap"
"liver","1012",50,0.0224525043177893,0.319516407599309,0.310880829015544,0.00863557858376512,"rfgap"
"liver","420",1,0.231433506044905,0.29706390328152,0.0794473229706391,0.217616580310881,"original"
"liver","420",5,0.214162348877375,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","420",10,0.200345423143351,0.302245250431779,0.101899827288428,0.200345423143351,"original"
"liver","420",20,0.162348877374784,0.29706390328152,0.138169257340242,0.158894645941278,"original"
"liver","420",50,0.10880829015544,0.303972366148532,0.20552677029361,0.0984455958549223,"original"
"liver","327",1,0.236614853195164,0.298791018998273,0.075993091537133,0.22279792746114,"original"
"liver","327",5,0.219343696027634,0.298791018998273,0.082901554404145,0.215889464594128,"original"
"liver","327",10,0.203799654576857,0.307426597582038,0.103626943005181,0.203799654576857,"original"
"liver","327",20,0.16580310880829,0.303972366148532,0.141623488773748,0.162348877374784,"original"
"liver","327",50,0.10880829015544,0.300518134715026,0.20552677029361,0.0949913644214163,"original"
"liver","303",1,0.238341968911917,0.305699481865285,0.081174438687392,0.224525043177893,"original"
"liver","303",5,0.221070811744387,0.298791018998273,0.0880829015544041,0.210708117443869,"original"
"liver","303",10,0.214162348877375,0.312607944732297,0.0984455958549223,0.214162348877375,"original"
"liver","303",20,0.170984455958549,0.305699481865285,0.134715025906736,0.170984455958549,"original"
"liver","303",50,0.115716753022453,0.309153713298791,0.200345423143351,0.10880829015544,"original"
"liver","117",1,0.233160621761658,0.302245250431779,0.0863557858376511,0.215889464594128,"original"
"liver","117",5,0.207253886010363,0.29706390328152,0.0932642487046632,0.203799654576857,"original"
"liver","117",10,0.195164075993091,0.303972366148532,0.10880829015544,0.195164075993091,"original"
"liver","117",20,0.167530224525043,0.305699481865285,0.138169257340242,0.167530224525043,"original"
"liver","117",50,0.105354058721934,0.305699481865285,0.207253886010363,0.0984455958549223,"original"
"liver","1012",1,0.227979274611399,0.291882556131261,0.0777202072538861,0.214162348877375,"original"
"liver","1012",5,0.217616580310881,0.288428324697755,0.0846286701208981,0.203799654576857,"original"
"liver","1012",10,0.202072538860104,0.303972366148532,0.101899827288428,0.202072538860104,"original"
"liver","1012",20,0.176165803108808,0.31433506044905,0.138169257340242,0.176165803108808,"original"
"liver","1012",50,0.115716753022453,0.319516407599309,0.210708117443869,0.10880829015544,"original"
"liver","420",1,0.150259067357513,0.29706390328152,0.20552677029361,0.0915371329879102,"oob"
"liver","420",5,0.150259067357513,0.29706390328152,0.215889464594128,0.081174438687392,"oob"
